Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives payoff 0.4,37,9.189601745928675,-0.550069657796862,20
scientistIncentives payoff 0.4,60,9.977073353913505,-0.4424512093404642,15
scientistIncentives payoff 0.4,85,9.618965683310089,-1.0018931707394194,10
scientistIncentives payoff 0.4,94,28.600834636528855,-0.141579456880375,28
scientistIncentives payoff 0.4,103,9.431465325895662,-0.8568078406793793,11
scientistIncentives payoff 0.4,106,29.46897563493686,-0.24293595075965513,34
scientistIncentives payoff 0.4,121,8,-1.1578947368421053,18
scientistIncentives payoff 0.4,13,9.836665808972143,-0.3774208624002773,28
scientistIncentives payoff 0.4,19,23.14183346038272,-0.3764179159400407,32
scientistIncentives payoff 0.4,49,9.987757554302348,-0.9318921674568741,15
scientistIncentives payoff 0.4,83,9.530885895349652,-1.3005297338594728,21
scientistIncentives payoff 0.4,107,27.46897563493686,0.07964755063409346,38
scientistIncentives payoff 0.4,122,0,-2.3636363636363638,6
scientistIncentives payoff 0.4,129,0,5.0,4
scientistIncentives payoff 0.4,131,1,-0.5714285714285716,8
scientistIncentives payoff 0.4,35,11.764397502102899,-0.53579698838645,30
scientistIncentives payoff 0.4,45,16.828732747949118,-0.34259020567369936,35
scientistIncentives payoff 0.4,51,9.377701535648857,-1.5528970109496394,14
scientistIncentives payoff 0.4,65,15.740547052933422,-1.0728839458920527,23
scientistIncentives payoff 0.4,84,16.25970746353138,-0.8912165344035681,29
scientistIncentives payoff 0.4,123,25.10549534653101,-0.028854983803886736,42
scientistIncentives payoff 0.4,125,9.136954406049638,0.5947462005042881,20
scientistIncentives payoff 0.4,130,1,12.0,9
scientistIncentives payoff 0.4,136,9,-0.6842105263157894,19
scientistIncentives payoff 0.4,139,5,-1.0,10
scientistIncentives payoff 0.4,141,1,-0.3999999999999999,6
scientistIncentives payoff 0.4,146,8,4.5,5
scientistIncentives payoff 0.4,21,13.074497025231421,-0.6302331912837795,42
scientistIncentives payoff 0.4,55,14.397637605464624,-0.9538243285318537,34
scientistIncentives payoff 0.4,61,9.786470745238967,-0.6677055945870567,35
scientistIncentives payoff 0.4,80,9.037399189506248,0.07841238518103255,31
scientistIncentives payoff 0.4,132,1,1.5,6
scientistIncentives payoff 0.4,140,2,-0.20000000000000018,6
scientistIncentives payoff 0.4,148,1,-1.3333333333333333,6
scientistIncentives payoff 0.4,151,7,0.3999999999999999,8
scientistIncentives payoff 0.4,153,2,-0.8333333333333335,7
scientistIncentives payoff 0.4,155,3,-1.4285714285714286,4
scientistIncentives payoff 0.4,157,4,4.5,4
scientistIncentives payoff 0.4,38,9.011768887697656,-1.364106240345439,19
scientistIncentives payoff 0.4,54,9.539623691610208,-1.2509372521683042,20
scientistIncentives payoff 0.4,86,13.125157742499475,-1.0922450502027974,25
scientistIncentives payoff 0.4,104,9.343490348222993,-1.0425616939734335,33
scientistIncentives payoff 0.4,133,20.291834524456775,-0.7647792839998715,26
scientistIncentives payoff 0.4,156,3,-1.0769230769230769,6
scientistIncentives payoff 0.4,159,10,-0.8999999999999999,7
scientistIncentives payoff 0.4,161,2,-1.375,2
scientistIncentives payoff 0.4,166,1,-1.5,7
scientistIncentives payoff 0.4,3,13.08863545638044,-0.7051362005709225,33
scientistIncentives payoff 0.4,15,9.280642964394485,-0.1572276857418835,34
scientistIncentives payoff 0.4,44,13.730266659253049,-0.2291833981180531,36
scientistIncentives payoff 0.4,58,19.9123022648987,-0.42330242441707,37
scientistIncentives payoff 0.4,100,18.02329944822341,0.006229926721281753,49
scientistIncentives payoff 0.4,112,19.155859553548293,-0.18851933524721387,52
scientistIncentives payoff 0.4,120,18.533227389961876,-0.7892507016965307,33
scientistIncentives payoff 0.4,137,19.010842335272308,-0.22545669886218356,34
scientistIncentives payoff 0.4,160,10,-0.3999999999999999,19
scientistIncentives payoff 0.4,163,18.00595452541372,-0.6127111443414925,30
scientistIncentives payoff 0.4,167,9,-1.2352941176470589,11
scientistIncentives payoff 0.4,169,10,-0.47368421052631593,15
scientistIncentives payoff 0.4,172,10,-0.8095238095238093,15
scientistIncentives payoff 0.4,177,9,0.0,6
scientistIncentives payoff 0.4,181,10,-0.8947368421052633,12
scientistIncentives payoff 0.4,12,15.398767790050968,-0.18657681508442314,48
scientistIncentives payoff 0.4,47,9.752383145829855,-1.576297695575289,18
scientistIncentives payoff 0.4,97,9.885399585289806,-1.5036027332494026,18
scientistIncentives payoff 0.4,114,18.406399673920333,-0.40620928004659795,36
scientistIncentives payoff 0.4,118,20.655745186359166,-0.23691142020751954,44
scientistIncentives payoff 0.4,124,9.144058115947592,-0.23123532653798762,30
scientistIncentives payoff 0.4,150,15.876940399791522,-0.5200986967809187,38
scientistIncentives payoff 0.4,183,10,-0.3333333333333335,7
scientistIncentives payoff 0.4,188,2,1.0,4
scientistIncentives payoff 0.4,191,0,-2.142857142857143,5
scientistIncentives payoff 0.4,7,9.338889586614403,-0.32567951942417706,36
scientistIncentives payoff 0.4,26,13.206129683440555,-0.6317118503703552,31
scientistIncentives payoff 0.4,134,22.25305642176761,-0.5079658657697927,28
scientistIncentives payoff 0.4,147,9.62986024424869,-0.6316744307440771,15
scientistIncentives payoff 0.4,152,9.214619217823614,0.6214619217823611,25
scientistIncentives payoff 0.4,164,9.215675257844532,-0.5123619453111075,28
scientistIncentives payoff 0.4,184,1,-2.142857142857143,2
scientistIncentives payoff 0.4,189,5,0.25,7
scientistIncentives payoff 0.4,192,1,-1.0,5
scientistIncentives payoff 0.4,198,4,-0.4615384615384617,13
scientistIncentives payoff 0.4,202,9,-0.8888888888888888,15
scientistIncentives payoff 0.4,20,9.480945170212399,-0.604862787208579,36
scientistIncentives payoff 0.4,77,12.51768327213312,-1.036800494316148,33
scientistIncentives payoff 0.4,144,20.082083375204387,-0.38444891301055995,40
scientistIncentives payoff 0.4,173,9.142343400918625,-1.1836893767721004,11
scientistIncentives payoff 0.4,193,5,-1.8,6
scientistIncentives payoff 0.4,199,7,-0.6363636363636362,15
scientistIncentives payoff 0.4,203,10,-1.0,4
scientistIncentives payoff 0.4,205,8,-0.125,3
scientistIncentives payoff 0.4,207,6,-1.6666666666666667,2
scientistIncentives payoff 0.4,212,6,0.0,1
scientistIncentives payoff 0.4,24,12.251346622852049,-0.20945543767953856,43
scientistIncentives payoff 0.4,92,12.36571796047321,-0.3376008650422575,47
scientistIncentives payoff 0.4,111,9.293407135992215,-1.0293114348097607,33
scientistIncentives payoff 0.4,126,17.904994305052824,-0.4546668781125236,40
scientistIncentives payoff 0.4,135,13.541145839903775,-0.6922211018303885,30
scientistIncentives payoff 0.4,142,9.88873461248206,-0.8559727921119085,23
scientistIncentives payoff 0.4,182,9.528918555223738,-0.5788432565683901,30
scientistIncentives payoff 0.4,200,27.052250675949992,-0.4821854620661292,30
scientistIncentives payoff 0.4,204,7,0.0,9
scientistIncentives payoff 0.4,208,9,-0.75,7
scientistIncentives payoff 0.4,211,19.311153868283352,-0.9577047139263435,24
scientistIncentives payoff 0.4,215,3,0.75,6
scientistIncentives payoff 0.4,219,10,1.0,9
scientistIncentives payoff 0.4,225,10,-0.36363636363636376,9
scientistIncentives payoff 0.4,73,11.81436957751655,-0.6020164070375045,37
scientistIncentives payoff 0.4,117,9.888599071834458,-0.9670548622420734,26
scientistIncentives payoff 0.4,127,14.441220327250369,-0.46963199792311094,50
scientistIncentives payoff 0.4,176,24.960896556321035,0.06325472762325912,42
scientistIncentives payoff 0.4,196,25.319703234415133,-0.6025902182159664,22
scientistIncentives payoff 0.4,206,4,-1.6923076923076923,4
scientistIncentives payoff 0.4,216,6,-0.20000000000000018,7
scientistIncentives payoff 0.4,218,27.0085704059712,-0.161013857871795,32
scientistIncentives payoff 0.4,221,25.12604388171066,-0.15722439091255946,32
scientistIncentives payoff 0.4,226,9,-0.16666666666666652,5
scientistIncentives payoff 0.4,228,5,-1.6,1
scientistIncentives payoff 0.4,230,6,-1.0,1
scientistIncentives payoff 0.4,234,2,18.0,10
scientistIncentives payoff 0.4,237,4,-1.0,7
scientistIncentives payoff 0.4,241,8,13.0,3
scientistIncentives payoff 0.4,96,11.27773932658624,-0.9587819602350227,35
scientistIncentives payoff 0.4,108,9.796746897462096,-1.0811598598641259,36
scientistIncentives payoff 0.4,128,13.831738735573408,-0.6183308629842599,34
scientistIncentives payoff 0.4,145,9.128682680416894,-1.3148522967856346,21
scientistIncentives payoff 0.4,178,24.44472844599202,-0.2759765017421931,35
scientistIncentives payoff 0.4,180,19.075858616931015,-0.48142391554440245,39
scientistIncentives payoff 0.4,186,14.21101135406627,-1.0504888905789485,18
scientistIncentives payoff 0.4,195,9.95407220938373,-0.12034869356566302,22
scientistIncentives payoff 0.4,220,6,-0.25,2
scientistIncentives payoff 0.4,227,24.192986723932265,-0.12280687987315275,31
scientistIncentives payoff 0.4,231,4,0.0,6
scientistIncentives payoff 0.4,242,6,-1.2,6
scientistIncentives payoff 0.4,246,1,-2.0,2
scientistIncentives payoff 0.4,248,3,0.20000000000000018,6
scientistIncentives payoff 0.4,250,4,-2.0,6
scientistIncentives payoff 0.4,252,1,-1.0,1
scientistIncentives payoff 0.4,81,11.580638699202007,-0.5324937501263305,43
scientistIncentives payoff 0.4,138,18.439347679498248,-0.5664726355421914,36
scientistIncentives payoff 0.4,165,9.878226276480227,-1.134847466070244,24
scientistIncentives payoff 0.4,190,23.40377154241309,-0.5676202728253839,34
scientistIncentives payoff 0.4,209,21.241478443543517,-0.4115652111319652,29
scientistIncentives payoff 0.4,213,9.369024328097524,-0.8100424205174988,21
scientistIncentives payoff 0.4,233,29.055778114190982,-0.030458770509968147,39
scientistIncentives payoff 0.4,243,8,-1.4,4
scientistIncentives payoff 0.4,251,2,-1.0,6
scientistIncentives payoff 0.4,259,1,-1.3,11
scientistIncentives payoff 0.4,261,8,-0.5,15
scientistIncentives payoff 0.4,265,1,-0.6666666666666665,11
scientistIncentives payoff 0.4,269,8,-1.5625,6
scientistIncentives payoff 0.4,271,7,0.3333333333333335,1
scientistIncentives payoff 0.4,101,10.290474332514204,-0.6994523339937802,42
scientistIncentives payoff 0.4,143,9.67619430020239,-0.8640569716947191,29
scientistIncentives payoff 0.4,154,15.80371704242485,-0.845041385725906,38
scientistIncentives payoff 0.4,175,15.689800412732275,-0.7841999866860561,38
scientistIncentives payoff 0.4,223,26.16160466591057,0.03747111825527316,42
scientistIncentives payoff 0.4,253,6,-1.3333333333333333,7
scientistIncentives payoff 0.4,262,1,-1.3636363636363635,12
scientistIncentives payoff 0.4,272,7,-1.0,8
scientistIncentives payoff 0.4,275,0,-1.7272727272727273,4
scientistIncentives payoff 0.4,277,6,9.5,10
scientistIncentives payoff 0.4,279,8,-0.16666666666666652,6
scientistIncentives payoff 0.4,281,7,-0.23076923076923084,13
scientistIncentives payoff 0.4,149,19.363725617033445,0.14652352883011988,51
scientistIncentives payoff 0.4,168,14.86983982475063,-0.5203277475886896,42
scientistIncentives payoff 0.4,197,9.480258703521487,-0.6353745767689754,38
scientistIncentives payoff 0.4,236,18.023317696542556,-0.5153768484986272,29
scientistIncentives payoff 0.4,260,22.29834701486845,-0.6355371930687594,27
scientistIncentives payoff 0.4,264,24.92733187752422,-0.4216989716927668,30
scientistIncentives payoff 0.4,267,22.246088080464226,-0.2501261167561233,30
scientistIncentives payoff 0.4,276,7,-0.25,3
scientistIncentives payoff 0.4,282,1,-2.0,3
scientistIncentives payoff 0.4,284,24.028422161946054,-0.482954123808192,32
scientistIncentives payoff 0.4,288,3,1.333333333333333,6
scientistIncentives payoff 0.4,290,2,-0.4285714285714284,5
scientistIncentives payoff 0.4,292,4,5.5,4
scientistIncentives payoff 0.4,294,9,-1.2,9
scientistIncentives payoff 0.4,119,11.310897745684946,-0.5060999472758834,52
scientistIncentives payoff 0.4,162,13.407295169877415,-0.4384741561823211,47
scientistIncentives payoff 0.4,174,12.06467140041783,-0.8366235031649771,42
scientistIncentives payoff 0.4,185,19.916643811391292,-0.289923854868106,37
scientistIncentives payoff 0.4,201,20.67465475330899,-0.7524304697403004,29
scientistIncentives payoff 0.4,214,24.8843546710499,-0.3263111396435514,34
scientistIncentives payoff 0.4,232,23.264771848328657,0.008541027365440268,40
scientistIncentives payoff 0.4,239,9.932300614192485,-0.9121681539003417,16
scientistIncentives payoff 0.4,263,32.281676281425874,-0.023171732857230065,35
scientistIncentives payoff 0.4,274,25.367327972585635,-0.27847329120691544,33
scientistIncentives payoff 0.4,289,5,-1.2857142857142858,2
scientistIncentives payoff 0.4,295,7,7.0,2
scientistIncentives payoff 0.4,305,2,2.333333333333333,7
scientistIncentives payoff 0.4,308,7,-1.4,7
scientistIncentives payoff 0.4,187,9.648222414388737,-0.8796262538914208,24
scientistIncentives payoff 0.4,217,9.746628894484699,-0.9397714174315488,31
scientistIncentives payoff 0.4,244,15.340599935070216,-0.8599806472554352,33
scientistIncentives payoff 0.4,283,9.468195383060579,-0.9332638462245195,18
scientistIncentives payoff 0.4,316,9,0.1428571428571428,9
scientistIncentives payoff 0.4,179,9.162824537248623,-1.253790236628612,24
scientistIncentives payoff 0.4,224,9.467737498062357,-0.6402746730334652,26
scientistIncentives payoff 0.4,245,19.084143154974857,-0.25535009966876565,37
scientistIncentives payoff 0.4,258,13.700874760365915,-0.6870685561172283,38
scientistIncentives payoff 0.4,273,22.42952030850864,-0.1796928932738049,34
scientistIncentives payoff 0.4,285,27.1029084089043,-0.3837771480998615,34
scientistIncentives payoff 0.4,296,17.04414885453799,-0.4501887466278065,34
scientistIncentives payoff 0.4,317,6,-0.7857142857142856,9
scientistIncentives payoff 0.4,320,5,-1.3333333333333333,4
scientistIncentives payoff 0.4,323,8,2.666666666666667,2
scientistIncentives payoff 0.4,327,5,1.0,6
scientistIncentives payoff 0.4,170,9.229777992151355,-0.8652584277611535,38
scientistIncentives payoff 0.4,238,17.629436796147093,-0.8506633291565455,27
scientistIncentives payoff 0.4,249,21.36762021494446,-0.8268509608082435,31
scientistIncentives payoff 0.4,255,9.840181159819625,-1.3816591183408338,16
scientistIncentives payoff 0.4,286,16.160797669745246,-0.6722323332340241,26
scientistIncentives payoff 0.4,291,17.432839480535574,-0.5021664683698202,36
scientistIncentives payoff 0.4,297,21.375300777735927,-0.5685386845891633,34
scientistIncentives payoff 0.4,301,9.589505876127948,-1.1550224601760026,14
scientistIncentives payoff 0.4,303,9.44476713296478,-0.539659465522615,19
scientistIncentives payoff 0.4,309,22.575696873954247,-0.36852590729179857,29
scientistIncentives payoff 0.4,318,3,-1.8333333333333333,2
scientistIncentives payoff 0.4,321,4,-1.4285714285714286,4
scientistIncentives payoff 0.4,324,6,-0.6666666666666665,5
scientistIncentives payoff 0.4,326,21.221329791133467,-0.6057635551247267,27
scientistIncentives payoff 0.4,333,1,-0.3333333333333335,5
scientistIncentives payoff 0.4,337,2,11.0,11
scientistIncentives payoff 0.4,342,1,-1.6666666666666667,2
scientistIncentives payoff 0.4,345,5,-1.7,5
scientistIncentives payoff 0.4,158,9.07736712578336,-1.238423531877854,33
scientistIncentives payoff 0.4,222,13.308000665428773,-1.2773652931470636,18
scientistIncentives payoff 0.4,240,21.707963915885056,-1.0094205188423877,25
scientistIncentives payoff 0.4,256,16.73711409800747,-0.4596243861065341,38
scientistIncentives payoff 0.4,298,9.474270689275487,-0.0292071839291399,31
scientistIncentives payoff 0.4,304,17.44653556107733,-0.7275311109329894,29
scientistIncentives payoff 0.4,334,5,7.0,3
scientistIncentives payoff 0.4,343,1,-2.142857142857143,2
scientistIncentives payoff 0.4,346,6,-0.18181818181818166,10
scientistIncentives payoff 0.4,348,6,-1.2666666666666666,5
scientistIncentives payoff 0.4,351,6,-1.4615384615384615,6
scientistIncentives payoff 0.4,353,1,-1.0,12
scientistIncentives payoff 0.4,194,12.874444757121367,-0.3588888339221321,46
scientistIncentives payoff 0.4,280,9.918372057827138,-1.5232651176869143,13
scientistIncentives payoff 0.4,310,9.81932215816993,-0.9173035382650032,24
scientistIncentives payoff 0.4,315,22.88878015723619,-0.34839156502728263,31
scientistIncentives payoff 0.4,354,4,13.0,3
scientistIncentives payoff 0.4,359,3,-1.2222222222222223,12
scientistIncentives payoff 0.4,361,1,-0.6666666666666665,6
scientistIncentives payoff 0.4,363,6,-0.6470588235294117,21
scientistIncentives payoff 0.4,366,10,-0.8125,17
scientistIncentives payoff 0.4,171,9.794803025818384,-1.232425567457742,26
scientistIncentives payoff 0.4,235,18.514025285379,-1.273195556450941,22
scientistIncentives payoff 0.4,293,11.572832730150854,-1.465392492575779,20
scientistIncentives payoff 0.4,311,14.64978221669567,-0.5596697721270867,34
scientistIncentives payoff 0.4,319,9.296177798536513,-0.6351911100731744,23
scientistIncentives payoff 0.4,338,21.070742086327414,-0.1267502552797608,38
scientistIncentives payoff 0.4,356,9.367347757695928,-0.4632652242304074,12
scientistIncentives payoff 0.4,360,10,-0.10000000000000009,6
scientistIncentives payoff 0.4,367,7,-0.8333333333333335,3
scientistIncentives payoff 0.4,372,7,2.0,6
scientistIncentives payoff 0.4,375,1,-2.25,3
scientistIncentives payoff 0.4,378,8,-1.5,9
scientistIncentives payoff 0.4,257,9.835129470855579,-1.0865744806033475,31
scientistIncentives payoff 0.4,287,9.702792418349185,-0.6808194086500388,20
scientistIncentives payoff 0.4,307,9.979884400237935,-1.6509908994622242,11
scientistIncentives payoff 0.4,313,9.705022024341432,-0.6147488987829286,26
scientistIncentives payoff 0.4,329,9.62058197533321,-0.8094430539298312,22
scientistIncentives payoff 0.4,344,15.172254744561119,-0.5428304921109319,32
scientistIncentives payoff 0.4,371,26.11468408985444,-0.3511392229079213,30
scientistIncentives payoff 0.4,379,6,-2.0,2
scientistIncentives payoff 0.4,381,6,-0.8333333333333335,5
scientistIncentives payoff 0.4,383,5,-0.5,3
scientistIncentives payoff 0.4,385,3,-1.9230769230769231,8
scientistIncentives payoff 0.4,387,7,6.0,7
scientistIncentives payoff 0.4,391,2,-0.875,12
scientistIncentives payoff 0.4,210,10.533098457768622,-1.1654203018018776,31
scientistIncentives payoff 0.4,254,9.200644868066801,-1.9041783380936743,10
scientistIncentives payoff 0.4,270,15.245652432671175,-0.7340100172709736,32
scientistIncentives payoff 0.4,300,12.387972155997886,-0.8584521401101535,39
scientistIncentives payoff 0.4,306,12.830727530223779,-0.8119120151539958,39
scientistIncentives payoff 0.4,335,17.557735623123357,-0.11104078635085912,41
scientistIncentives payoff 0.4,347,9.2848042827214,-1.248486770316461,20
scientistIncentives payoff 0.4,358,20.279401765923794,-0.34582574948632905,37
scientistIncentives payoff 0.4,380,10,-0.44444444444444464,2
scientistIncentives payoff 0.4,386,10,-0.75,3
scientistIncentives payoff 0.4,392,7,-0.8333333333333335,10
scientistIncentives payoff 0.4,394,3,0.0,7
scientistIncentives payoff 0.4,396,4,8.0,4
scientistIncentives payoff 0.4,398,3,2.0,9
scientistIncentives payoff 0.4,401,9,-0.7647058823529411,19
scientistIncentives payoff 0.4,405,9,0.4285714285714284,10
scientistIncentives payoff 0.4,407,5,-1.625,3
scientistIncentives payoff 0.4,278,17.067891556865575,-0.8365196271978843,34
scientistIncentives payoff 0.4,340,10.367457611598493,-0.4075013673677903,43
scientistIncentives payoff 0.4,388,6,7.0,3
scientistIncentives payoff 0.4,399,8,-1.2307692307692308,8
scientistIncentives payoff 0.4,402,8,0.4285714285714284,11
scientistIncentives payoff 0.4,408,8,-0.6315789473684212,21
scientistIncentives payoff 0.4,410,7,-0.9444444444444446,22
scientistIncentives payoff 0.4,412,3,-0.8999999999999999,4
scientistIncentives payoff 0.4,414,7,-0.4285714285714284,4
scientistIncentives payoff 0.4,417,7,1.0,7
scientistIncentives payoff 0.4,302,9.621609466744037,-0.7751356211573346,28
scientistIncentives payoff 0.4,341,9.824687948522035,-0.7798487758541279,36
scientistIncentives payoff 0.4,369,9.383419920005945,-0.6643900036360932,20
scientistIncentives payoff 0.4,374,9.562004479132845,-1.366869370472485,16
scientistIncentives payoff 0.4,411,9,-1.2222222222222223,4
scientistIncentives payoff 0.4,422,1,6.0,4
scientistIncentives payoff 0.4,424,6,-1.8,4
scientistIncentives payoff 0.4,426,7,-0.7999999999999998,3
scientistIncentives payoff 0.4,268,9.873251210149325,-1.1004636874613705,31
scientistIncentives payoff 0.4,322,9.922439782746604,-0.7762527362293072,23
scientistIncentives payoff 0.4,328,9.49719524513402,-1.625140237743292,8
scientistIncentives payoff 0.4,331,12.87101060682422,-0.6170641739506264,35
scientistIncentives payoff 0.4,355,9.59074867381974,-0.8519113331025889,41
scientistIncentives payoff 0.4,362,16.423960774665883,-0.8250335233978747,28
scientistIncentives payoff 0.4,395,18.083244811433527,-0.642475973824725,23
scientistIncentives payoff 0.4,403,9.015258058076157,-1.7487255689223256,1
scientistIncentives payoff 0.4,425,7,-1.1818181818181819,7
scientistIncentives payoff 0.4,429,1,1.0,5
scientistIncentives payoff 0.4,432,9,-0.7647058823529411,9
scientistIncentives payoff 0.4,435,5,-1.0,1
scientistIncentives payoff 0.4,437,6,-1.3076923076923077,6
scientistIncentives payoff 0.4,247,11.348109469350026,-0.7945628411156012,41
scientistIncentives payoff 0.4,314,10.381459056317278,-0.9231787398152838,41
scientistIncentives payoff 0.4,336,9.628828912135486,-0.7915248551060929,41
scientistIncentives payoff 0.4,364,10.85312181319395,-0.746673427210764,40
scientistIncentives payoff 0.4,416,15.369818350939518,-0.7300058596471124,23
scientistIncentives payoff 0.4,427,3,-0.8571428571428572,7
scientistIncentives payoff 0.4,430,2,0.5,1
scientistIncentives payoff 0.4,436,4,-0.9285714285714284,13
scientistIncentives payoff 0.4,439,25.662577614692776,-0.7528200769453943,23
scientistIncentives payoff 0.4,441,7,0.0,2
scientistIncentives payoff 0.4,443,0,-1.6666666666666667,3
scientistIncentives payoff 0.4,445,10,-0.2857142857142856,6
scientistIncentives payoff 0.4,448,7,1.75,8
scientistIncentives payoff 0.4,451,1,-1.1428571428571428,3
scientistIncentives payoff 0.4,312,11.536040044385967,-0.17625677270093387,50
scientistIncentives payoff 0.4,332,9.911639506604773,-0.9235342653698302,29
scientistIncentives payoff 0.4,357,11.99077319163041,-1.1293298201612318,29
scientistIncentives payoff 0.4,377,13.017463062576772,-0.4510495786265558,44
scientistIncentives payoff 0.4,390,9.40137884980736,-0.8299068047055704,22
scientistIncentives payoff 0.4,409,25.2305065478012,-0.8635320468451226,22
scientistIncentives payoff 0.4,455,9,-0.8500000000000001,18
scientistIncentives payoff 0.4,458,5,-1.25,12
scientistIncentives payoff 0.4,461,8,8.5,7
scientistIncentives payoff 0.4,463,9,-0.7333333333333334,6
scientistIncentives payoff 0.4,229,9.577232598370927,-1.6261064074008014,20
scientistIncentives payoff 0.4,330,14.707580704644178,-0.5255619127534139,42
scientistIncentives payoff 0.4,349,9.666697778751399,-0.649120075906267,33
scientistIncentives payoff 0.4,365,9.502025195426455,-0.7902571884046621,34
scientistIncentives payoff 0.4,373,11.138064919670116,-0.8342545737363292,28
scientistIncentives payoff 0.4,418,9.765836073593055,-0.9705447663999163,24
scientistIncentives payoff 0.4,459,3,-2.0,2
scientistIncentives payoff 0.4,464,6,-1.6,6
scientistIncentives payoff 0.4,467,8,-0.8181818181818183,9
scientistIncentives payoff 0.4,471,6,0.6000000000000001,4
scientistIncentives payoff 0.4,473,9,-0.7999999999999998,17
scientistIncentives payoff 0.4,266,9.64342795121862,-0.5745774362057001,31
scientistIncentives payoff 0.4,325,18.283854197147363,-0.4747092075131478,46
scientistIncentives payoff 0.4,352,9.676180896634813,-1.2615649679764989,28
